FIPS,Geo_FIPS
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 2-Person Carpool",ACS19_5yr_B08134041s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 2-Person Carpool: Std. Error: Less Than 10 Minutes",ACS19_5yr_B08134042s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 2-Person Carpool: Std. Error: 10 To 14 Minutes",ACS19_5yr_B08134043s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 2-Person Carpool: Std. Error: 15 To 19 Minutes",ACS19_5yr_B08134044s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 2-Person Carpool: Std. Error: 20 To 24 Minutes",ACS19_5yr_B08134045s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 2-Person Carpool: Std. Error: 25 To 29 Minutes",ACS19_5yr_B08134046s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 2-Person Carpool: Std. Error: 30 To 34 Minutes",ACS19_5yr_B08134047s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 2-Person Carpool: Std. Error: 35 To 44 Minutes",ACS19_5yr_B08134048s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 2-Person Carpool: Std. Error: 45 To 59 Minutes",ACS19_5yr_B08134049s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 2-Person Carpool: Std. Error: 60 Or More Minutes",ACS19_5yr_B08134050s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 3-Or-More-Person Carpool",ACS19_5yr_B08134051s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 3-Or-More-Person Carpool: Std. Error: Less Than 10 Minutes",ACS19_5yr_B08134052s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 3-Or-More-Person Carpool: Std. Error: 10 To 14 Minutes",ACS19_5yr_B08134053s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 3-Or-More-Person Carpool: Std. Error: 15 To 19 Minutes",ACS19_5yr_B08134054s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 3-Or-More-Person Carpool: Std. Error: 20 To 24 Minutes",ACS19_5yr_B08134055s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 3-Or-More-Person Carpool: Std. Error: 25 To 29 Minutes",ACS19_5yr_B08134056s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 3-Or-More-Person Carpool: Std. Error: 30 To 34 Minutes",ACS19_5yr_B08134057s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 3-Or-More-Person Carpool: Std. Error: 35 To 44 Minutes",ACS19_5yr_B08134058s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 3-Or-More-Person Carpool: Std. Error: 45 To 59 Minutes",ACS19_5yr_B08134059s
"Std. Error: Total: Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 3-Or-More-Person Carpool: Std. Error: 60 Or More Minutes",ACS19_5yr_B08134060s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab),ACS19_5yr_B08134061s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Less Than 10 Minutes,ACS19_5yr_B08134062s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: 10 To 14 Minutes,ACS19_5yr_B08134063s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: 15 To 19 Minutes,ACS19_5yr_B08134064s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: 20 To 24 Minutes,ACS19_5yr_B08134065s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: 25 To 29 Minutes,ACS19_5yr_B08134066s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: 30 To 34 Minutes,ACS19_5yr_B08134067s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: 35 To 44 Minutes,ACS19_5yr_B08134068s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: 45 To 59 Minutes,ACS19_5yr_B08134069s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: 60 Or More Minutes,ACS19_5yr_B08134070s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Bus,ACS19_5yr_B08134071s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Bus: Std. Error: Less Than 10 Minutes,ACS19_5yr_B08134072s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Bus: Std. Error: 10 To 14 Minutes,ACS19_5yr_B08134073s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Bus: Std. Error: 15 To 19 Minutes,ACS19_5yr_B08134074s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Bus: Std. Error: 20 To 24 Minutes,ACS19_5yr_B08134075s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Bus: Std. Error: 25 To 29 Minutes,ACS19_5yr_B08134076s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Bus: Std. Error: 30 To 34 Minutes,ACS19_5yr_B08134077s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Bus: Std. Error: 35 To 44 Minutes,ACS19_5yr_B08134078s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Bus: Std. Error: 45 To 59 Minutes,ACS19_5yr_B08134079s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Bus: Std. Error: 60 Or More Minutes,ACS19_5yr_B08134080s
"Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Subway Or Elevated Rail, Light Rail, Streetcar, Or Trolley (Carro P̼blico In Puerto Rico)",ACS19_5yr_B08134081s
"Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Subway Or Elevated Rail, Light Rail, Streetcar, Or Trolley (Carro P̼blico In Puerto Rico): Std. Error: Less Than 10 Minutes",ACS19_5yr_B08134082s
"Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Subway Or Elevated Rail, Light Rail, Streetcar, Or Trolley (Carro P̼blico In Puerto Rico): Std. Error: 10 To 14 Minutes",ACS19_5yr_B08134083s
"Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Subway Or Elevated Rail, Light Rail, Streetcar, Or Trolley (Carro P̼blico In Puerto Rico): Std. Error: 15 To 19 Minutes",ACS19_5yr_B08134084s
"Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Subway Or Elevated Rail, Light Rail, Streetcar, Or Trolley (Carro P̼blico In Puerto Rico): Std. Error: 20 To 24 Minutes",ACS19_5yr_B08134085s
"Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Subway Or Elevated Rail, Light Rail, Streetcar, Or Trolley (Carro P̼blico In Puerto Rico): Std. Error: 25 To 29 Minutes",ACS19_5yr_B08134086s
"Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Subway Or Elevated Rail, Light Rail, Streetcar, Or Trolley (Carro P̼blico In Puerto Rico): Std. Error: 30 To 34 Minutes",ACS19_5yr_B08134087s
"Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Subway Or Elevated Rail, Light Rail, Streetcar, Or Trolley (Carro P̼blico In Puerto Rico): Std. Error: 35 To 44 Minutes",ACS19_5yr_B08134088s
"Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Subway Or Elevated Rail, Light Rail, Streetcar, Or Trolley (Carro P̼blico In Puerto Rico): Std. Error: 45 To 59 Minutes",ACS19_5yr_B08134089s
"Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Subway Or Elevated Rail, Light Rail, Streetcar, Or Trolley (Carro P̼blico In Puerto Rico): Std. Error: 60 Or More Minutes",ACS19_5yr_B08134090s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Long-Distance Train Or Commuter Rail Or Ferryboat,ACS19_5yr_B08134091s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Long-Distance Train Or Commuter Rail Or Ferryboat: Std. Error: Less Than 10 Minutes,ACS19_5yr_B08134092s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Long-Distance Train Or Commuter Rail Or Ferryboat: Std. Error: 10 To 14 Minutes,ACS19_5yr_B08134093s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Long-Distance Train Or Commuter Rail Or Ferryboat: Std. Error: 15 To 19 Minutes,ACS19_5yr_B08134094s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Long-Distance Train Or Commuter Rail Or Ferryboat: Std. Error: 20 To 24 Minutes,ACS19_5yr_B08134095s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Long-Distance Train Or Commuter Rail Or Ferryboat: Std. Error: 25 To 29 Minutes,ACS19_5yr_B08134096s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Long-Distance Train Or Commuter Rail Or Ferryboat: Std. Error: 30 To 34 Minutes,ACS19_5yr_B08134097s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Long-Distance Train Or Commuter Rail Or Ferryboat: Std. Error: 35 To 44 Minutes,ACS19_5yr_B08134098s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Long-Distance Train Or Commuter Rail Or Ferryboat: Std. Error: 45 To 59 Minutes,ACS19_5yr_B08134099s
Std. Error: Total: Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Long-Distance Train Or Commuter Rail Or Ferryboat: Std. Error: 60 Or More Minutes,ACS19_5yr_B08134100s
Std. Error: Total: Std. Error: Walked,ACS19_5yr_B08134101s
Std. Error: Total: Std. Error: Walked: Std. Error: Less Than 10 Minutes,ACS19_5yr_B08134102s
Std. Error: Total: Std. Error: Walked: Std. Error: 10 To 14 Minutes,ACS19_5yr_B08134103s
Std. Error: Total: Std. Error: Walked: Std. Error: 15 To 19 Minutes,ACS19_5yr_B08134104s
Std. Error: Total: Std. Error: Walked: Std. Error: 20 To 24 Minutes,ACS19_5yr_B08134105s
Std. Error: Total: Std. Error: Walked: Std. Error: 25 To 29 Minutes,ACS19_5yr_B08134106s
Std. Error: Total: Std. Error: Walked: Std. Error: 30 To 34 Minutes,ACS19_5yr_B08134107s
Std. Error: Total: Std. Error: Walked: Std. Error: 35 To 44 Minutes,ACS19_5yr_B08134108s
Std. Error: Total: Std. Error: Walked: Std. Error: 45 To 59 Minutes,ACS19_5yr_B08134109s
Std. Error: Total: Std. Error: Walked: Std. Error: 60 Or More Minutes,ACS19_5yr_B08134110s
"Std. Error: Total: Std. Error: Taxicab, Motorcycle, Bicycle, Or Other Means",ACS19_5yr_B08134111s
"Std. Error: Total: Std. Error: Taxicab, Motorcycle, Bicycle, Or Other Means: Std. Error: Less Than 10 Minutes",ACS19_5yr_B08134112s
"Std. Error: Total: Std. Error: Taxicab, Motorcycle, Bicycle, Or Other Means: Std. Error: 10 To 14 Minutes",ACS19_5yr_B08134113s
"Std. Error: Total: Std. Error: Taxicab, Motorcycle, Bicycle, Or Other Means: Std. Error: 15 To 19 Minutes",ACS19_5yr_B08134114s
"Std. Error: Total: Std. Error: Taxicab, Motorcycle, Bicycle, Or Other Means: Std. Error: 20 To 24 Minutes",ACS19_5yr_B08134115s
"Std. Error: Total: Std. Error: Taxicab, Motorcycle, Bicycle, Or Other Means: Std. Error: 25 To 29 Minutes",ACS19_5yr_B08134116s
"Std. Error: Total: Std. Error: Taxicab, Motorcycle, Bicycle, Or Other Means: Std. Error: 30 To 34 Minutes",ACS19_5yr_B08134117s
"Std. Error: Total: Std. Error: Taxicab, Motorcycle, Bicycle, Or Other Means: Std. Error: 35 To 44 Minutes",ACS19_5yr_B08134118s
"Std. Error: Total: Std. Error: Taxicab, Motorcycle, Bicycle, Or Other Means: Std. Error: 45 To 59 Minutes",ACS19_5yr_B08134119s
"Std. Error: Total: Std. Error: Taxicab, Motorcycle, Bicycle, Or Other Means: Std. Error: 60 Or More Minutes",ACS19_5yr_B08134120s
% Total: Less Than 10 Minutes,PCT_ACS19_5yr_B08134002
% Total: 10 To 14 Minutes,PCT_ACS19_5yr_B08134003
% Total: 15 To 19 Minutes,PCT_ACS19_5yr_B08134004
% Total: 20 To 24 Minutes,PCT_ACS19_5yr_B08134005
% Total: 25 To 29 Minutes,PCT_ACS19_5yr_B08134006
% Total: 30 To 34 Minutes,PCT_ACS19_5yr_B08134007
% Total: 35 To 44 Minutes,PCT_ACS19_5yr_B08134008
% Total: 45 To 59 Minutes,PCT_ACS19_5yr_B08134009
% Total: 60 Or More Minutes,PCT_ACS19_5yr_B08134010
% Total: Car Truck Or Van,PCT_ACS19_5yr_B08134011
% Total: Car Truck Or Van: Less Than 10 Minutes,PCT_ACS19_5yr_B08134012
% Total: Car Truck Or Van: 10 To 14 Minutes,PCT_ACS19_5yr_B08134013
% Total: Car Truck Or Van: 15 To 19 Minutes,PCT_ACS19_5yr_B08134014
% Total: Car Truck Or Van: 20 To 24 Minutes,PCT_ACS19_5yr_B08134015
% Total: Car Truck Or Van: 25 To 29 Minutes,PCT_ACS19_5yr_B08134016
% Total: Car Truck Or Van: 30 To 34 Minutes,PCT_ACS19_5yr_B08134017
% Total: Car Truck Or Van: 35 To 44 Minutes,PCT_ACS19_5yr_B08134018
% Total: Car Truck Or Van: 45 To 59 Minutes,PCT_ACS19_5yr_B08134019
% Total: Car Truck Or Van: 60 Or More Minutes,PCT_ACS19_5yr_B08134020
% Total: Car Truck Or Van: Drove Alone,PCT_ACS19_5yr_B08134021
% Total: Car Truck Or Van: Drove Alone: Less Than 10 Minutes,PCT_ACS19_5yr_B08134022
% Total: Car Truck Or Van: Drove Alone: 10 To 14 Minutes,PCT_ACS19_5yr_B08134023
% Total: Car Truck Or Van: Drove Alone: 15 To 19 Minutes,PCT_ACS19_5yr_B08134024
% Total: Car Truck Or Van: Drove Alone: 20 To 24 Minutes,PCT_ACS19_5yr_B08134025
% Total: Car Truck Or Van: Drove Alone: 25 To 29 Minutes,PCT_ACS19_5yr_B08134026
% Total: Car Truck Or Van: Drove Alone: 30 To 34 Minutes,PCT_ACS19_5yr_B08134027
% Total: Car Truck Or Van: Drove Alone: 35 To 44 Minutes,PCT_ACS19_5yr_B08134028
% Total: Car Truck Or Van: Drove Alone: 45 To 59 Minutes,PCT_ACS19_5yr_B08134029
% Total: Car Truck Or Van: Drove Alone: 60 Or More Minutes,PCT_ACS19_5yr_B08134030
% Total:  Carpooled,PCT_ACS19_5yr_B08134031
% Total:  Carpooled: Less Than 10 Minutes,PCT_ACS19_5yr_B08134032
% Total:  Carpooled: 10 To 14 Minutes,PCT_ACS19_5yr_B08134033
% Total:  Carpooled: 15 To 19 Minutes,PCT_ACS19_5yr_B08134034
% Total:  Carpooled: 20 To 24 Minutes,PCT_ACS19_5yr_B08134035
% Total:  Carpooled: 25 To 29 Minutes,PCT_ACS19_5yr_B08134036
% Total:  Carpooled: 30 To 34 Minutes,PCT_ACS19_5yr_B08134037
% Total:  Carpooled: 35 To 44 Minutes,PCT_ACS19_5yr_B08134038
% Total:  Carpooled: 45 To 59 Minutes,PCT_ACS19_5yr_B08134039
% Total:  Carpooled: 60 Or More Minutes,PCT_ACS19_5yr_B08134040
% Total:  Carpooled: In 2-Person Carpool,PCT_ACS19_5yr_B08134041
% Total:  Carpooled: In 2-Person Carpool: Less Than 10 Minutes,PCT_ACS19_5yr_B08134042
% Total:  Carpooled: In 2-Person Carpool: 10 To 14 Minutes,PCT_ACS19_5yr_B08134043
% Total:  Carpooled: In 2-Person Carpool: 15 To 19 Minutes,PCT_ACS19_5yr_B08134044
% Total:  Carpooled: In 2-Person Carpool: 20 To 24 Minutes,PCT_ACS19_5yr_B08134045
% Total:  Carpooled: In 2-Person Carpool: 25 To 29 Minutes,PCT_ACS19_5yr_B08134046
% Total:  Carpooled: In 2-Person Carpool: 30 To 34 Minutes,PCT_ACS19_5yr_B08134047
% Total:  Carpooled: In 2-Person Carpool: 35 To 44 Minutes,PCT_ACS19_5yr_B08134048
% Total:  Carpooled: In 2-Person Carpool: 45 To 59 Minutes,PCT_ACS19_5yr_B08134049
% Total:  Carpooled: In 2-Person Carpool: 60 Or More Minutes,PCT_ACS19_5yr_B08134050
% Total:   In 3-Or-More-Person Carpool,PCT_ACS19_5yr_B08134051
% Total:   In 3-Or-More-Person Carpool: Less Than 10 Minutes,PCT_ACS19_5yr_B08134052
% Total:   In 3-Or-More-Person Carpool: 10 To 14 Minutes,PCT_ACS19_5yr_B08134053
% Total:   In 3-Or-More-Person Carpool: 15 To 19 Minutes,PCT_ACS19_5yr_B08134054
% Total:   In 3-Or-More-Person Carpool: 20 To 24 Minutes,PCT_ACS19_5yr_B08134055
% Total:   In 3-Or-More-Person Carpool: 25 To 29 Minutes,PCT_ACS19_5yr_B08134056
% Total:   In 3-Or-More-Person Carpool: 30 To 34 Minutes,PCT_ACS19_5yr_B08134057
% Total:   In 3-Or-More-Person Carpool: 35 To 44 Minutes,PCT_ACS19_5yr_B08134058
% Total:   In 3-Or-More-Person Carpool: 45 To 59 Minutes,PCT_ACS19_5yr_B08134059
% Total:   In 3-Or-More-Person Carpool: 60 Or More Minutes,PCT_ACS19_5yr_B08134060
% Total: Public Transportation (Excluding Taxicab),PCT_ACS19_5yr_B08134061
% Total: Public Transportation (Excluding Taxicab): Less Than 10 Minutes,PCT_ACS19_5yr_B08134062
% Total: Public Transportation (Excluding Taxicab): 10 To 14 Minutes,PCT_ACS19_5yr_B08134063
% Total: Public Transportation (Excluding Taxicab): 15 To 19 Minutes,PCT_ACS19_5yr_B08134064
% Total: Public Transportation (Excluding Taxicab): 20 To 24 Minutes,PCT_ACS19_5yr_B08134065
% Total: Public Transportation (Excluding Taxicab): 25 To 29 Minutes,PCT_ACS19_5yr_B08134066
% Total: Public Transportation (Excluding Taxicab): 30 To 34 Minutes,PCT_ACS19_5yr_B08134067
% Total: Public Transportation (Excluding Taxicab): 35 To 44 Minutes,PCT_ACS19_5yr_B08134068
% Total: Public Transportation (Excluding Taxicab): 45 To 59 Minutes,PCT_ACS19_5yr_B08134069
% Total: Public Transportation (Excluding Taxicab): 60 Or More Minutes,PCT_ACS19_5yr_B08134070
% Total: Public Transportation (Excluding Taxicab): Bus,PCT_ACS19_5yr_B08134071
% Total: Public Transportation (Excluding Taxicab): Bus: Less Than 10 Minutes,PCT_ACS19_5yr_B08134072
% Total: Public Transportation (Excluding Taxicab): Bus: 10 To 14 Minutes,PCT_ACS19_5yr_B08134073
% Total: Public Transportation (Excluding Taxicab): Bus: 15 To 19 Minutes,PCT_ACS19_5yr_B08134074
% Total: Public Transportation (Excluding Taxicab): Bus: 20 To 24 Minutes,PCT_ACS19_5yr_B08134075
% Total: Public Transportation (Excluding Taxicab): Bus: 25 To 29 Minutes,PCT_ACS19_5yr_B08134076
% Total: Public Transportation (Excluding Taxicab): Bus: 30 To 34 Minutes,PCT_ACS19_5yr_B08134077
% Total: Public Transportation (Excluding Taxicab): Bus: 35 To 44 Minutes,PCT_ACS19_5yr_B08134078
% Total: Public Transportation (Excluding Taxicab): Bus: 45 To 59 Minutes,PCT_ACS19_5yr_B08134079
% Total: Public Transportation (Excluding Taxicab): Bus: 60 Or More Minutes,PCT_ACS19_5yr_B08134080
% Total:  Subway Or Elevated Rail Light Rail Streetcar Or Trolley (Carro P̼blico In Puerto Rico),PCT_ACS19_5yr_B08134081
% Total:  Subway Or Elevated Rail Light Rail Streetcar Or Trolley (Carro P̼blico In Puerto Rico): Less Than 10 Minutes,PCT_ACS19_5yr_B08134082
% Total:  Subway Or Elevated Rail Light Rail Streetcar Or Trolley (Carro P̼blico In Puerto Rico): 10 To 14 Minutes,PCT_ACS19_5yr_B08134083
% Total:  Subway Or Elevated Rail Light Rail Streetcar Or Trolley (Carro P̼blico In Puerto Rico): 15 To 19 Minutes,PCT_ACS19_5yr_B08134084
% Total:  Subway Or Elevated Rail Light Rail Streetcar Or Trolley (Carro P̼blico In Puerto Rico): 20 To 24 Minutes,PCT_ACS19_5yr_B08134085
% Total:  Subway Or Elevated Rail Light Rail Streetcar Or Trolley (Carro P̼blico In Puerto Rico): 25 To 29 Minutes,PCT_ACS19_5yr_B08134086
% Total:  Subway Or Elevated Rail Light Rail Streetcar Or Trolley (Carro P̼blico In Puerto Rico): 30 To 34 Minutes,PCT_ACS19_5yr_B08134087
% Total:  Subway Or Elevated Rail Light Rail Streetcar Or Trolley (Carro P̼blico In Puerto Rico): 35 To 44 Minutes,PCT_ACS19_5yr_B08134088
% Total:  Subway Or Elevated Rail Light Rail Streetcar Or Trolley (Carro P̼blico In Puerto Rico): 45 To 59 Minutes,PCT_ACS19_5yr_B08134089
% Total:  Subway Or Elevated Rail Light Rail Streetcar Or Trolley (Carro P̼blico In Puerto Rico): 60 Or More Minutes,PCT_ACS19_5yr_B08134090
% Total:  Long-Distance Train Or Commuter Rail Or Ferryboat,PCT_ACS19_5yr_B08134091
% Total:  Long-Distance Train Or Commuter Rail Or Ferryboat: Less Than 10 Minutes,PCT_ACS19_5yr_B08134092
% Total:  Long-Distance Train Or Commuter Rail Or Ferryboat: 10 To 14 Minutes,PCT_ACS19_5yr_B08134093
% Total:  Long-Distance Train Or Commuter Rail Or Ferryboat: 15 To 19 Minutes,PCT_ACS19_5yr_B08134094
% Total:  Long-Distance Train Or Commuter Rail Or Ferryboat: 20 To 24 Minutes,PCT_ACS19_5yr_B08134095
% Total:  Long-Distance Train Or Commuter Rail Or Ferryboat: 25 To 29 Minutes,PCT_ACS19_5yr_B08134096
% Total:  Long-Distance Train Or Commuter Rail Or Ferryboat: 30 To 34 Minutes,PCT_ACS19_5yr_B08134097
% Total:  Long-Distance Train Or Commuter Rail Or Ferryboat: 35 To 44 Minutes,PCT_ACS19_5yr_B08134098
% Total:  Long-Distance Train Or Commuter Rail Or Ferryboat: 45 To 59 Minutes,PCT_ACS19_5yr_B08134099
% Total:  Long-Distance Train Or Commuter Rail Or Ferryboat: 60 Or More Minutes,PCT_ACS19_5yr_B08134100
% Total: Walked,PCT_ACS19_5yr_B08134101
% Total: Walked: Less Than 10 Minutes,PCT_ACS19_5yr_B08134102
% Total: Walked: 10 To 14 Minutes,PCT_ACS19_5yr_B08134103
% Total: Walked: 15 To 19 Minutes,PCT_ACS19_5yr_B08134104
% Total: Walked: 20 To 24 Minutes,PCT_ACS19_5yr_B08134105
% Total: Walked: 25 To 29 Minutes,PCT_ACS19_5yr_B08134106
% Total: Walked: 30 To 34 Minutes,PCT_ACS19_5yr_B08134107
% Total: Walked: 35 To 44 Minutes,PCT_ACS19_5yr_B08134108
% Total: Walked: 45 To 59 Minutes,PCT_ACS19_5yr_B08134109
% Total: Walked: 60 Or More Minutes,PCT_ACS19_5yr_B08134110
% Total: Taxicab Motorcycle Bicycle Or Other Means,PCT_ACS19_5yr_B08134111
% Total: Taxicab Motorcycle Bicycle Or Other Means: Less Than 10 Minutes,PCT_ACS19_5yr_B08134112
% Total: Taxicab Motorcycle Bicycle Or Other Means: 10 To 14 Minutes,PCT_ACS19_5yr_B08134113
% Total: Taxicab Motorcycle Bicycle Or Other Means: 15 To 19 Minutes,PCT_ACS19_5yr_B08134114
% Total: Taxicab Motorcycle Bicycle Or Other Means: 20 To 24 Minutes,PCT_ACS19_5yr_B08134115
% Total: Taxicab Motorcycle Bicycle Or Other Means: 25 To 29 Minutes,PCT_ACS19_5yr_B08134116
% Total: Taxicab Motorcycle Bicycle Or Other Means: 30 To 34 Minutes,PCT_ACS19_5yr_B08134117
% Total: Taxicab Motorcycle Bicycle Or Other Means: 35 To 44 Minutes,PCT_ACS19_5yr_B08134118
% Total: Taxicab Motorcycle Bicycle Or Other Means: 45 To 59 Minutes,PCT_ACS19_5yr_B08134119
% Total: Taxicab Motorcycle Bicycle Or Other Means: 60 Or More Minutes,PCT_ACS19_5yr_B08134120
Aggregate Travel Time To Work (In Minutes),ACS19_5yr_B08136001
Aggregate Travel Time To Work (In Minutes): Car Truck Or Van,ACS19_5yr_B08136002
Aggregate Travel Time To Work (In Minutes): Car Truck Or Van: Drove Alone,ACS19_5yr_B08136003
Aggregate Travel Time To Work (In Minutes): Car Truck Or Van: Carpooled,ACS19_5yr_B08136004
Aggregate Travel Time To Work (In Minutes): Car Truck Or Van: Carpooled: In 2-Person Carpool,ACS19_5yr_B08136005
Aggregate Travel Time To Work (In Minutes): Car Truck Or Van: Carpooled: In 3-Or-More-Person Carpool,ACS19_5yr_B08136006
Aggregate Travel Time To Work (In Minutes): Public Transportation (Excluding Taxicab),ACS19_5yr_B08136007
Aggregate Travel Time To Work (In Minutes): Public Transportation (Excluding Taxicab): Bus,ACS19_5yr_B08136008
Aggregate Travel Time To Work (In Minutes): Public Transportation (Excluding Taxicab): Subway Or Elevated Rail Light Rail Streetcar Or Trolley (Carro P̼blico In Puerto Rico),ACS19_5yr_B08136009
Aggregate Travel Time To Work (In Minutes): Public Transportation (Excluding Taxicab): Long-Distance Train Or Commuter Rail Or Ferryboat,ACS19_5yr_B08136010
Aggregate Travel Time To Work (In Minutes): Walked,ACS19_5yr_B08136011
Aggregate Travel Time To Work (In Minutes): Taxicab Motorcycle Bicycle Or Other Means,ACS19_5yr_B08136012
Std. Error: Aggregate Travel Time To Work (In Minutes):,ACS19_5yr_B08136001s
"Std. Error: Aggregate Travel Time To Work (In Minutes): Std. Error: Car, Truck, Or Van",ACS19_5yr_B08136002s
"Std. Error: Aggregate Travel Time To Work (In Minutes): Std. Error: Car, Truck, Or Van: Std. Error: Drove Alone",ACS19_5yr_B08136003s
"Std. Error: Aggregate Travel Time To Work (In Minutes): Std. Error: Car, Truck, Or Van: Std. Error: Carpooled",ACS19_5yr_B08136004s
"Std. Error: Aggregate Travel Time To Work (In Minutes): Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 2-Person Carpool",ACS19_5yr_B08136005s
"Std. Error: Aggregate Travel Time To Work (In Minutes): Std. Error: Car, Truck, Or Van: Std. Error: Carpooled: Std. Error: In 3-Or-More-Person Carpool",ACS19_5yr_B08136006s
Std. Error: Aggregate Travel Time To Work (In Minutes): Std. Error: Public Transportation (Excluding Taxicab),ACS19_5yr_B08136007s
Std. Error: Aggregate Travel Time To Work (In Minutes): Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Bus,ACS19_5yr_B08136008s
"Std. Error: Aggregate Travel Time To Work (In Minutes): Std. Error: Public Transportation (Excluding Taxicab): Std. Error: Subway Or Elevated Rail, Light Rail, Streetcar, Or Trolley (Carro P̼blico In Puerto Rico)",ACS19_5yr_B08136009s
