"fips', 'county_zip_file_name', 'roads_length', 'intersections","NA","NA","NA"
"29229","tl_2014_29229_roads.zip","3201578.0350975","5987"
"29510","tl_2014_29510_roads.zip","2455180.81837401","16605"
"30001","tl_2014_30001_roads.zip","7766521.31857086","7515"
"30003","tl_2014_30003_roads.zip","7892995.42369897","10628"
"30005","tl_2014_30005_roads.zip","6517481.60483497","6833"
"30007","tl_2014_30007_roads.zip","2866925.46967054","3659"
"30009","tl_2014_30009_roads.zip","2571478.15252542","4370"
"30011","tl_2014_30011_roads.zip","1976637.68093355","1138"
"30013","tl_2014_30013_roads.zip","4741172.9550155","7076"
"30015","tl_2014_30015_roads.zip","4797137.55900921","4292"
"30017","tl_2014_30017_roads.zip","4018345.78933221","4786"
"30019","tl_2014_30019_roads.zip","1507439.75760344","902"
"30021","tl_2014_30021_roads.zip","2123331.59451259","1391"
"30023","tl_2014_30023_roads.zip","1210813.56291422","1501"
"30025","tl_2014_30025_roads.zip","2527335.65193211","2435"
"30027","tl_2014_30027_roads.zip","3481163.47610362","3206"
"30029","tl_2014_30029_roads.zip","11347220.7930158","15708"
"30031","tl_2014_30031_roads.zip","4380395.5012315","7734"
"30033","tl_2014_30033_roads.zip","3111224.49709761","2527"
"30035","tl_2014_30035_roads.zip","4940318.62508064","5863"
"30037","tl_2014_30037_roads.zip","2385480.31031362","2580"
"30039","tl_2014_30039_roads.zip","3021248.62291735","3333"
"30041","tl_2014_30041_roads.zip","6827427.69042225","9318"
"30043","tl_2014_30043_roads.zip","2988778.93022239","4290"
"30045","tl_2014_30045_roads.zip","3307075.93563904","3579"
"30047","tl_2014_30047_roads.zip","4673247.00261814","10606"
"30049","tl_2014_30049_roads.zip","4147127.67522775","5982"
"30051","tl_2014_30051_roads.zip","3076109.55922993","3421"
"30053","tl_2014_30053_roads.zip","12750611.1009437","13233"
"30055","tl_2014_30055_roads.zip","1686550.72575459","854"
"30057","tl_2014_30057_roads.zip","5430005.01478633","6221"
"30059","tl_2014_30059_roads.zip","2900434.69617754","2762"
"30061","tl_2014_30061_roads.zip","3476958.2374544","3635"
"30063","tl_2014_30063_roads.zip","7384974.82297553","11250"
"30065","tl_2014_30065_roads.zip","3335510.18458083","3538"
"30067","tl_2014_30067_roads.zip","2861089.49011491","3883"
"30069","tl_2014_30069_roads.zip","765433.137995381","428"
"30071","tl_2014_30071_roads.zip","5793052.29528798","5914"
"30073","tl_2014_30073_roads.zip","2540691.09433247","2745"
"30075","tl_2014_30075_roads.zip","3405833.67098208","2842"
"30077","tl_2014_30077_roads.zip","2072909.6267681","1971"
"30079","tl_2014_30079_roads.zip","995719.777267245","563"
"30081","tl_2014_30081_roads.zip","5510531.37455472","5981"
"30083","tl_2014_30083_roads.zip","2464682.61279351","2500"
"30085","tl_2014_30085_roads.zip","3067530.64038369","3268"
"30087","tl_2014_30087_roads.zip","5642911.12622507","6691"
"30089","tl_2014_30089_roads.zip","6257521.03780114","8346"
"30091","tl_2014_30091_roads.zip","2850339.27769959","2306"
"30093","tl_2014_30093_roads.zip","2707303.97379836","7406"
"30095","tl_2014_30095_roads.zip","3124693.90596796","3564"
"30097","tl_2014_30097_roads.zip","2194003.87545075","2349"
"30099","tl_2014_30099_roads.zip","3875890.0982081","3379"
"30101","tl_2014_30101_roads.zip","2611324.77753008","2656"
"30103","tl_2014_30103_roads.zip","741805.16638605","449"
"30105","tl_2014_30105_roads.zip","5773883.67182245","5861"
"30107","tl_2014_30107_roads.zip","2601059.29021114","3221"
"30109","tl_2014_30109_roads.zip","850194.858082111","515"
"30111","tl_2014_30111_roads.zip","5567561.56482376","10655"
"31001","tl_2014_31001_roads.zip","4105540.9165764","6707"
"31003","tl_2014_31003_roads.zip","2515478.86455728","2644"
"31005","tl_2014_31005_roads.zip","490923.000735827","261"
"31007","tl_2014_31007_roads.zip","1397923.53341203","1526"
"31009","tl_2014_31009_roads.zip","682450.826095309","816"
"31011","tl_2014_31011_roads.zip","1975326.20929823","2848"
"31013","tl_2014_31013_roads.zip","1982528.0608491","2967"
"31015","tl_2014_31015_roads.zip","1182206.28374531","2171"
"31017","tl_2014_31017_roads.zip","1077763.23608031","1391"
"31019","tl_2014_31019_roads.zip","3767662.64491548","8588"
"31021","tl_2014_31021_roads.zip","1568119.23618099","1992"
"31023","tl_2014_31023_roads.zip","3357551.6161273","3906"
"31025","tl_2014_31025_roads.zip","2256857.36278748","4607"
"31027","tl_2014_31027_roads.zip","2353710.61128928","3175"
"31029","tl_2014_31029_roads.zip","1760526.5569517","2246"
"31031","tl_2014_31031_roads.zip","3855224.65808483","4311"
"31033","tl_2014_31033_roads.zip","3068290.52077574","4153"
"31035","tl_2014_31035_roads.zip","2645766.10852783","4296"
"31037","tl_2014_31037_roads.zip","1871410.0842671","2295"
"31039","tl_2014_31039_roads.zip","2113671.94347244","2413"
"31041","tl_2014_31041_roads.zip","5019423.19321837","8116"
"31043","tl_2014_31043_roads.zip","925463.504865303","2046"
"31045","tl_2014_31045_roads.zip","2440191.02298956","3710"
"31047","tl_2014_31047_roads.zip","3300768.85169593","6372"
"31049","tl_2014_31049_roads.zip","1110510.170512","1252"
"31051","tl_2014_31051_roads.zip","1655551.67175039","2591"
"31053","tl_2014_31053_roads.zip","2430030.41450404","4752"
"31055","tl_2014_31055_roads.zip","5033581.82481437","22833"
"31057","tl_2014_31057_roads.zip","1501976.72075654","1867"
"31059","tl_2014_31059_roads.zip","2066212.21596758","2980"
"31061","tl_2014_31061_roads.zip","1662702.75764041","2413"
"31063","tl_2014_31063_roads.zip","1968620.45340082","2547"
"31065","tl_2014_31065_roads.zip","2170078.20915548","3535"
"31067","tl_2014_31067_roads.zip","3514770.93305406","4453"
"31069","tl_2014_31069_roads.zip","1775286.94787365","1642"
"31071","tl_2014_31071_roads.zip","644316.990529014","902"
"31073","tl_2014_31073_roads.zip","1334543.85740712","1427"
"31075","tl_2014_31075_roads.zip","561742.247096372","414"
"31077","tl_2014_31077_roads.zip","1156807.20433214","2083"
"31079","tl_2014_31079_roads.zip","4462947.20298064","15716"
"31081","tl_2014_31081_roads.zip","2181005.86610677","2983"
"31083","tl_2014_31083_roads.zip","1726712.45767332","3241"
"31085","tl_2014_31085_roads.zip","1258175.4609909","1447"
"31087","tl_2014_31087_roads.zip","1645662.25944583","2164"
"31089","tl_2014_31089_roads.zip","4579674.1274482","4765"
"31091","tl_2014_31091_roads.zip","350577.932710098","267"
"31093","tl_2014_31093_roads.zip","2020398.43376737","2736"
"31095","tl_2014_31095_roads.zip","1921477.27822912","1667"
"31097","tl_2014_31097_roads.zip","1334302.92356961","2839"
"31099","tl_2014_31099_roads.zip","1650572.25392703","1521"
"31101","tl_2014_31101_roads.zip","1974540.75776225","2892"
"31103","tl_2014_31103_roads.zip","1428348.26936399","1788"
"31105","tl_2014_31105_roads.zip","2144096.45487372","2659"
"31107","tl_2014_31107_roads.zip","2715298.18467877","4300"
"31109","tl_2014_31109_roads.zip","4856135.48738215","12410"
"31111","tl_2014_31111_roads.zip","5400205.92761277","9647"
"31113","tl_2014_31113_roads.zip","633365.168726689","746"
"31115","tl_2014_31115_roads.zip","552258.889908492","699"
"31117","tl_2014_31117_roads.zip","550169.145424138","366"
"31119","tl_2014_31119_roads.zip","2473727.71846305","5316"
"31121","tl_2014_31121_roads.zip","1906755.09966287","2879"
"31123","tl_2014_31123_roads.zip","2544293.12311533","4651"
"31125","tl_2014_31125_roads.zip","1278371.25573103","2501"
"31127","tl_2014_31127_roads.zip","1436466.39222121","2520"
"31129","tl_2014_31129_roads.zip","1860428.71121556","3573"
"31131","tl_2014_31131_roads.zip","3809694.67127026","6108"
"31133","tl_2014_31133_roads.zip","1321694.42869007","1714"
"31135","tl_2014_31135_roads.zip","1993102.49830047","2665"
"31137","tl_2014_31137_roads.zip","2343168.50584323","3330"
"31139","tl_2014_31139_roads.zip","1665643.6561512","2146"
"31141","tl_2014_31141_roads.zip","2821919.82773674","4871"
"31143","tl_2014_31143_roads.zip","1772621.50455452","1890"
"31145","tl_2014_31145_roads.zip","2111554.65600928","4088"
"31147","tl_2014_31147_roads.zip","1700339.87802274","3515"
"31149","tl_2014_31149_roads.zip","1092919.56832829","1252"
"31151","tl_2014_31151_roads.zip","2185291.91361341","2418"
"31153","tl_2014_31153_roads.zip","2501555.8101725","12191"
"31155","tl_2014_31155_roads.zip","2867055.67734839","4785"
"31157","tl_2014_31157_roads.zip","4807756.03709181","13242"
"31159","tl_2014_31159_roads.zip","2806292.60519586","3536"
"31161","tl_2014_31161_roads.zip","4560518.81293157","7176"
"31163","tl_2014_31163_roads.zip","1660709.2670714","3232"
"31165","tl_2014_31165_roads.zip","2463513.63777296","2677"
"31167","tl_2014_31167_roads.zip","1414485.15446101","1529"
"31169","tl_2014_31169_roads.zip","1831438.68476254","2060"
"31171","tl_2014_31171_roads.zip","416924.106151111","351"
"31173","tl_2014_31173_roads.zip","1480299.87778736","2996"
"31175","tl_2014_31175_roads.zip","1616198.44545234","3556"
"31177","tl_2014_31177_roads.zip","1676868.29789879","3640"
"31179","tl_2014_31179_roads.zip","1604047.96479079","2344"
"31181","tl_2014_31181_roads.zip","1805216.56909406","2372"
"31183","tl_2014_31183_roads.zip","603587.848886114","605"
"31185","tl_2014_31185_roads.zip","2329249.48896417","3451"
"32001","tl_2014_32001_roads.zip","5605446.91238265","8608"
"32003","tl_2014_32003_roads.zip","20364128.0474429","141569"
"32005","tl_2014_32005_roads.zip","2166362.2093426","5619"
"32007","tl_2014_32007_roads.zip","22561787.4778827","32828"
"32009","tl_2014_32009_roads.zip","4079720.07116912","5345"
"32011","tl_2014_32011_roads.zip","4898611.32580623","5252"
"32013","tl_2014_32013_roads.zip","13380729.3844107","19287"
"32015","tl_2014_32015_roads.zip","7312484.01000655","10926"
"32017","tl_2014_32017_roads.zip","10484814.8181805","12291"
"32019","tl_2014_32019_roads.zip","4594630.47862417","11206"
"32021","tl_2014_32021_roads.zip","5043209.19822087","8620"
"32023","tl_2014_32023_roads.zip","24346416.9610478","40797"
"32027","tl_2014_32027_roads.zip","8323058.14316874","10568"
"32029","tl_2014_32029_roads.zip","908651.304275093","2812"
"32031","tl_2014_32031_roads.zip","8861185.54434978","22612"
"32033","tl_2014_32033_roads.zip","14720000.9052585","26792"
"32510","tl_2014_32510_roads.zip","712098.197028038","3001"
"33001","tl_2014_33001_roads.zip","2000607.18491114","6552"
"33003","tl_2014_33003_roads.zip","3553870.72754757","11503"
"33005","tl_2014_33005_roads.zip","2812466.30313293","7645"
"33007","tl_2014_33007_roads.zip","3951992.51539406","6682"
"33009","tl_2014_33009_roads.zip","3738630.94307689","8331"
"33011","tl_2014_33011_roads.zip","5346459.62687941","16535"
"33013","tl_2014_33013_roads.zip","3286316.83212141","7274"
"33015","tl_2014_33015_roads.zip","4247915.08164821","13284"
"33017","tl_2014_33017_roads.zip","1775940.35398919","5502"
"33019","tl_2014_33019_roads.zip","1740494.76416423","4169"
"34001","tl_2014_34001_roads.zip","5492880.26673355","21110"
"34003","tl_2014_34003_roads.zip","4844013.60123653","21253"
"34005","tl_2014_34005_roads.zip","6725000.74300842","22311"
"34007","tl_2014_34007_roads.zip","3954040.61363194","19411"
"34009","tl_2014_34009_roads.zip","2274813.01546699","10050"
"34011","tl_2014_34011_roads.zip","3472024.46715202","9796"
"34013","tl_2014_34013_roads.zip","3004252.2871345","15065"
"34015","tl_2014_34015_roads.zip","3625647.85660939","14202"
"34017","tl_2014_34017_roads.zip","1215649.24508829","7965"
"34019","tl_2014_34019_roads.zip","2964103.18194048","6738"
"34021","tl_2014_34021_roads.zip","2781893.05371434","10950"
"34023","tl_2014_34023_roads.zip","5318200.31186578","28066"
"34025","tl_2014_34025_roads.zip","6778358.08303881","30627"
"34027","tl_2014_34027_roads.zip","4802735.33683715","16703"
"34029","tl_2014_34029_roads.zip","7554532.49117128","32305"
"34031","tl_2014_34031_roads.zip","2631261.99948863","12126"
"34033","tl_2014_34033_roads.zip","1924153.47972266","4005"
"34035","tl_2014_34035_roads.zip","3254337.42216721","10881"
"34037","tl_2014_34037_roads.zip","3658814.26580529","10769"
"34039","tl_2014_34039_roads.zip","2459363.92369428","12283"
"34041","tl_2014_34041_roads.zip","2187063.60055943","6080"
"35001","tl_2014_35001_roads.zip","7229939.19974653","33493"
"35003","tl_2014_35003_roads.zip","8499533.9555115","8654"
"35005","tl_2014_35005_roads.zip","18454572.70975","31916"
"35006","tl_2014_35006_roads.zip","8743760.58183481","17171"
"35007","tl_2014_35007_roads.zip","8623654.52303769","12858"
"35009","tl_2014_35009_roads.zip","5157517.75712046","7564"
"35011","tl_2014_35011_roads.zip","5025901.03151089","7192"
"35013","tl_2014_35013_roads.zip","10122608.3519792","30960"
"35015","tl_2014_35015_roads.zip","19124382.921553","62361"
"35017","tl_2014_35017_roads.zip","5011059.32241369","7024"
"35019","tl_2014_35019_roads.zip","4632481.73123354","5126"
"35021","tl_2014_35021_roads.zip","4555658.45895971","5591"
"35023","tl_2014_35023_roads.zip","3274315.0342598","3517"
"35025","tl_2014_35025_roads.zip","16487635.9743849","40713"
"35027","tl_2014_35027_roads.zip","5588888.60085789","9860"
"35028","tl_2014_35028_roads.zip","426376.00633008","1290"
"35029","tl_2014_35029_roads.zip","6493264.39930133","14808"
"35031","tl_2014_35031_roads.zip","16616357.8525504","44621"
"35033","tl_2014_35033_roads.zip","3773758.9797268","5145"
"35035","tl_2014_35035_roads.zip","10747357.7789743","13811"
"35037","tl_2014_35037_roads.zip","5190697.20540448","7796"
"35039","tl_2014_35039_roads.zip","17455623.4452117","37450"
"35041","tl_2014_35041_roads.zip","3346789.34830137","4702"
"35043","tl_2014_35043_roads.zip","10633940.0079805","27140"
"35045","tl_2014_35045_roads.zip","20058351.2996384","62510"
"35047","tl_2014_35047_roads.zip","8947515.87239759","16329"
"35049","tl_2014_35049_roads.zip","5923654.62837552","15119"
"35051","tl_2014_35051_roads.zip","4749299.42096144","4890"
"35053","tl_2014_35053_roads.zip","9476132.23612981","12750"
"35055","tl_2014_35055_roads.zip","6171073.9549414","17743"
"35057","tl_2014_35057_roads.zip","7116601.88155862","14836"
"35059","tl_2014_35059_roads.zip","8768596.12180997","10140"
"35061","tl_2014_35061_roads.zip","2716882.6290744","6869"
"36001","tl_2014_36001_roads.zip","3512844.61667315","10522"
"36003","tl_2014_36003_roads.zip","3749791.10803644","5012"
"36005","tl_2014_36005_roads.zip","1420104.74118032","8313"
"36007","tl_2014_36007_roads.zip","3740405.43911718","8423"
"36009","tl_2014_36009_roads.zip","4872613.20734943","7828"
"36011","tl_2014_36011_roads.zip","3300140.77779073","5262"
"36013","tl_2014_36013_roads.zip","5372402.73657798","10646"
"36015","tl_2014_36015_roads.zip","2121402.8981154","4228"
"36017","tl_2014_36017_roads.zip","2875706.70233871","3689"
"36019","tl_2014_36019_roads.zip","3211674.05803556","5600"
"36021","tl_2014_36021_roads.zip","2914784.71458116","6713"
"36023","tl_2014_36023_roads.zip","1856926.68274845","2413"
"36025","tl_2014_36025_roads.zip","4334010.83998957","5621"
"36027","tl_2014_36027_roads.zip","5098955.51941226","12365"
"36029","tl_2014_36029_roads.zip","7697546.06769835","19882"
"36031","tl_2014_36031_roads.zip","3934293.65175695","9934"
"36033","tl_2014_36033_roads.zip","4102813.21279914","8717"
"36035","tl_2014_36035_roads.zip","1520204.56006299","3226"
"36037","tl_2014_36037_roads.zip","2019743.87233234","3278"
"36039","tl_2014_36039_roads.zip","2260433.02789786","4342"
"36041","tl_2014_36041_roads.zip","1207644.45821124","1747"
"36043","tl_2014_36043_roads.zip","3436263.15437681","5912"
"36045","tl_2014_36045_roads.zip","4804401.64143974","9136"
"36047","tl_2014_36047_roads.zip","2628562.86322633","13078"
"36049","tl_2014_36049_roads.zip","2955226.90444639","3064"
"36051","tl_2014_36051_roads.zip","1820371.12984535","2888"
"36053","tl_2014_36053_roads.zip","3102868.72286455","5034"
"36055","tl_2014_36055_roads.zip","6470037.7354511","19489"
"36057","tl_2014_36057_roads.zip","2096073.91636676","3716"
"36059","tl_2014_36059_roads.zip","7144667.45574241","37181"
"36061","tl_2014_36061_roads.zip","902588.10820141","5699"
"36063","tl_2014_36063_roads.zip","2483655.8120576","5714"
"36065","tl_2014_36065_roads.zip","5568182.3573179","11796"
"36067","tl_2014_36067_roads.zip","5806418.72279444","16023"
"36069","tl_2014_36069_roads.zip","2238914.09073915","4533"
"36071","tl_2014_36071_roads.zip","5807563.05108725","18583"
"36073","tl_2014_36073_roads.zip","949195.897184853","1625"
"36075","tl_2014_36075_roads.zip","3499621.29365274","6354"
"36077","tl_2014_36077_roads.zip","3640145.93355206","6041"
"36079","tl_2014_36079_roads.zip","1777569.74183704","5776"
"36081","tl_2014_36081_roads.zip","3769981.96491939","21138"
"36083","tl_2014_36083_roads.zip","3384770.7696785","8601"
"36085","tl_2014_36085_roads.zip","1608674.54235198","9584"
"36087","tl_2014_36087_roads.zip","2295906.71575877","9943"
"36089","tl_2014_36089_roads.zip","7444807.11058702","12086"
"36091","tl_2014_36091_roads.zip","4247590.05292697","11442"
"36093","tl_2014_36093_roads.zip","1613909.04918339","4738"
"36095","tl_2014_36095_roads.zip","2822103.30867318","4550"
"36097","tl_2014_36097_roads.zip","1078974.84093032","1989"
"36099","tl_2014_36099_roads.zip","1603833.53646709","3053"
"36101","tl_2014_36101_roads.zip","6350946.81582181","10621"
"36103","tl_2014_36103_roads.zip","15583632.6545891","68766"
"36105","tl_2014_36105_roads.zip","4716599.18013312","12296"
"36107","tl_2014_36107_roads.zip","1633953.49188613","2607"
"36109","tl_2014_36109_roads.zip","2424401.66541838","3939"
"36111","tl_2014_36111_roads.zip","5582397.68263351","15580"
"36113","tl_2014_36113_roads.zip","2473927.5273493","5710"
"36115","tl_2014_36115_roads.zip","2774654.14609579","4598"
"36117","tl_2014_36117_roads.zip","1990546.22987159","3604"
"36119","tl_2014_36119_roads.zip","6090486.01356091","27809"
"36121","tl_2014_36121_roads.zip","1291296.71745204","1673"
"36123","tl_2014_36123_roads.zip","1136725.1143177","1685"
"37001","tl_2014_37001_roads.zip","3862848.59859762","12662"
"37003","tl_2014_37003_roads.zip","2106414.06052333","5375"
"37005","tl_2014_37005_roads.zip","1785973.19167972","4129"
"37007","tl_2014_37007_roads.zip","2616058.0939199","5288"
"37009","tl_2014_37009_roads.zip","2924890.13194709","5200"
"37011","tl_2014_37011_roads.zip","1519049.67644252","4646"
"37013","tl_2014_37013_roads.zip","3380838.40954265","5939"
"37015","tl_2014_37015_roads.zip","1790868.17671217","1972"
"37017","tl_2014_37017_roads.zip","2791968.7052092","4519"
"37019","tl_2014_37019_roads.zip","4961709.05120459","13427"
"37021","tl_2014_37021_roads.zip","6867438.14022667","28081"
"37023","tl_2014_37023_roads.zip","3479100.28637738","10540"
"37025","tl_2014_37025_roads.zip","3463123.40826558","10223"
"37027","tl_2014_37027_roads.zip","3032487.40439925","9022"
"37029","tl_2014_37029_roads.zip","814680.915567426","1401"
"37031","tl_2014_37031_roads.zip","2216149.95071463","6689"
"37033","tl_2014_37033_roads.zip","1765326.60200086","2323"
"37035","tl_2014_37035_roads.zip","4314861.91123778","14760"
"37037","tl_2014_37037_roads.zip","3637099.61263306","6847"
"37039","tl_2014_37039_roads.zip","3052684.32209007","10186"
"37041","tl_2014_37041_roads.zip","839086.517218874","1802"
"37043","tl_2014_37043_roads.zip","1223676.56997987","2810"
"37045","tl_2014_37045_roads.zip","4098356.8085426","10587"
"37047","tl_2014_37047_roads.zip","4113599.47259084","6901"
"37049","tl_2014_37049_roads.zip","3399525.91011958","8254"
"37051","tl_2014_37051_roads.zip","5220481.70058987","15233"
"37053","tl_2014_37053_roads.zip","1039057.42644258","2746"
"37055","tl_2014_37055_roads.zip","1444461.55770224","5574"
"37057","tl_2014_37057_roads.zip","5351342.56963055","18675"
"37059","tl_2014_37059_roads.zip","1716102.47504102","3852"
"37061","tl_2014_37061_roads.zip","4536030.80480196","10548"
"37063","tl_2014_37063_roads.zip","3123177.04753806","10626"
"37065","tl_2014_37065_roads.zip","2128895.86779229","4391"
"37067","tl_2014_37067_roads.zip","5343047.61878612","22748"
"37069","tl_2014_37069_roads.zip","2886379.17051609","6128"
"37071","tl_2014_37071_roads.zip","4412449.74122474","18346"
"37073","tl_2014_37073_roads.zip","997590.134713349","1161"
"37075","tl_2014_37075_roads.zip","1044025.33999526","1713"
"37077","tl_2014_37077_roads.zip","2690702.60957985","4355"
"37079","tl_2014_37079_roads.zip","1307478.08135318","1778"
"37081","tl_2014_37081_roads.zip","7389614.20446771","22738"
"37083","tl_2014_37083_roads.zip","2670270.30034075","4651"
"37085","tl_2014_37085_roads.zip","3655130.20237466","7953"
"37087","tl_2014_37087_roads.zip","3516167.73500665","10648"
"37089","tl_2014_37089_roads.zip","4054637.34065835","13236"
"37091","tl_2014_37091_roads.zip","1232270.58089514","2135"
"37093","tl_2014_37093_roads.zip","2263026.37994175","6151"
"37095","tl_2014_37095_roads.zip","1642775.77741044","2276"
"37097","tl_2014_37097_roads.zip","5812928.78990198","19025"
"37099","tl_2014_37099_roads.zip","4852444.10954603","19051"
"37101","tl_2014_37101_roads.zip","5183604.78765411","11492"
"37103","tl_2014_37103_roads.zip","1783423.67122123","2844"
"37105","tl_2014_37105_roads.zip","1826934.53480697","4534"
"37107","tl_2014_37107_roads.zip","2634387.13776326","6991"
"37109","tl_2014_37109_roads.zip","2680195.96349931","7042"
"37111","tl_2014_37111_roads.zip","2266260.46784406","4969"
"37113","tl_2014_37113_roads.zip","3936203.99574555","11335"
"37115","tl_2014_37115_roads.zip","2721420.00507843","9121"
"37117","tl_2014_37117_roads.zip","1624804.42491282","2917"
"37119","tl_2014_37119_roads.zip","8349961.7039979","30952"
"37121","tl_2014_37121_roads.zip","1452951.95595179","4815"
"37123","tl_2014_37123_roads.zip","2239472.48143535","3900"
"37125","tl_2014_37125_roads.zip","4643714.86030075","11421"
"37127","tl_2014_37127_roads.zip","3408961.78686735","7845"
"37129","tl_2014_37129_roads.zip","2148300.12345322","7934"
"37131","tl_2014_37131_roads.zip","1699640.56931398","2129"
"37133","tl_2014_37133_roads.zip","4581886.82824762","15227"
"37135","tl_2014_37135_roads.zip","3324870.13269056","8990"
"37137","tl_2014_37137_roads.zip","1109844.2296499","1997"
"37139","tl_2014_37139_roads.zip","1260791.83751335","3174"
"37141","tl_2014_37141_roads.zip","2861792.83637175","4725"
"37143","tl_2014_37143_roads.zip","1072894.33507814","1891"
"37145","tl_2014_37145_roads.zip","2211301.80001673","3866"
"37147","tl_2014_37147_roads.zip","3907053.5824062","10249"
"37149","tl_2014_37149_roads.zip","1705147.94671548","3163"
"37151","tl_2014_37151_roads.zip","5561699.34329712","11764"
"37153","tl_2014_37153_roads.zip","2654504.34424317","7807"
"37155","tl_2014_37155_roads.zip","6544745.23426306","18428"
"37157","tl_2014_37157_roads.zip","4250011.50475228","10959"
"37159","tl_2014_37159_roads.zip","4420555.46430844","12808"
"37161","tl_2014_37161_roads.zip","4228437.99100363","8849"
"37163","tl_2014_37163_roads.zip","4485609.32486166","6533"
"37165","tl_2014_37165_roads.zip","1892905.01618819","4104"
"37167","tl_2014_37167_roads.zip","2934335.67292872","6380"
"37169","tl_2014_37169_roads.zip","3258226.1726227","6615"
"37171","tl_2014_37171_roads.zip","4464259.55125375","11191"
"37173","tl_2014_37173_roads.zip","1605640.48309937","5062"
"37175","tl_2014_37175_roads.zip","2291396.58595657","7579"
"37177","tl_2014_37177_roads.zip","887245.773954226","1184"
"37179","tl_2014_37179_roads.zip","5455351.24500877","13176"
"37181","tl_2014_37181_roads.zip","1588669.49661631","3734"
"37183","tl_2014_37183_roads.zip","10213148.632797","37776"
"37185","tl_2014_37185_roads.zip","2034910.5457041","3199"
"37187","tl_2014_37187_roads.zip","1014015.11376648","1442"
"37189","tl_2014_37189_roads.zip","3114865.7586177","8884"
"37191","tl_2014_37191_roads.zip","3521291.07883039","7716"
"37193","tl_2014_37193_roads.zip","5194422.61541564","16716"
"37195","tl_2014_37195_roads.zip","2477857.34021463","5762"
"37197","tl_2014_37197_roads.zip","2659809.77765767","6879"
"37199","tl_2014_37199_roads.zip","1744594.94037955","5386"
"38001","tl_2014_38001_roads.zip","2064804.89812735","1987"
"38003","tl_2014_38003_roads.zip","4506672.05240795","5023"
"38005","tl_2014_38005_roads.zip","4214811.73843724","6023"
"38007","tl_2014_38007_roads.zip","2728487.75972081","3830"
"38009","tl_2014_38009_roads.zip","5757560.30525783","6406"
"38011","tl_2014_38011_roads.zip","2453269.55134732","4140"
"38013","tl_2014_38013_roads.zip","3234971.3261481","4373"
"38015","tl_2014_38015_roads.zip","5195064.76357943","10177"
"38017","tl_2014_38017_roads.zip","8334996.28153679","17316"
"38019","tl_2014_38019_roads.zip","4545819.4374526","4841"
"38021","tl_2014_38021_roads.zip","3185227.33206244","2995"
"38023","tl_2014_38023_roads.zip","4505501.99475423","5514"
"38025","tl_2014_38025_roads.zip","5118535.42728254","8588"
"38027","tl_2014_38027_roads.zip","1945230.62192646","2260"
"38029","tl_2014_38029_roads.zip","3738714.21632468","5265"
"38031","tl_2014_38031_roads.zip","1497543.76843213","2146"
"38033","tl_2014_38033_roads.zip","2704718.63598814","3705"
"38035","tl_2014_38035_roads.zip","5834645.13424729","7344"
"38037","tl_2014_38037_roads.zip","4362384.37300419","5738"
"38039","tl_2014_38039_roads.zip","2016330.53775152","2132"
"38041","tl_2014_38041_roads.zip","2308467.92634497","3400"
"38043","tl_2014_38043_roads.zip","3619615.06638866","3963"
"38045","tl_2014_38045_roads.zip","3459469.37451188","3622"
"38047","tl_2014_38047_roads.zip","1776375.41402144","1374"
"38049","tl_2014_38049_roads.zip","6064918.00155883","6701"
"38051","tl_2014_38051_roads.zip","2473181.97996002","2582"
"38053","tl_2014_38053_roads.zip","7695448.46471398","15571"
"38055","tl_2014_38055_roads.zip","7813668.52850713","12136"
"38057","tl_2014_38057_roads.zip","3264996.43888374","5896"
"38059","tl_2014_38059_roads.zip","5922840.69862328","9295"
"38061","tl_2014_38061_roads.zip","5488539.77073182","9407"
"38063","tl_2014_38063_roads.zip","3418851.80910742","3532"
"38065","tl_2014_38065_roads.zip","1965911.61630764","2508"
"38067","tl_2014_38067_roads.zip","3778792.68244688","2967"
"38069","tl_2014_38069_roads.zip","3017501.62116852","2661"
"38071","tl_2014_38071_roads.zip","3102890.54738062","4269"
"38073","tl_2014_38073_roads.zip","2449595.33775633","2620"
"38075","tl_2014_38075_roads.zip","2927909.40322396","3337"
"38077","tl_2014_38077_roads.zip","5466538.85403702","6427"
"38079","tl_2014_38079_roads.zip","3492543.39775306","5657"
"38081","tl_2014_38081_roads.zip","3124294.87045713","3709"
"38083","tl_2014_38083_roads.zip","2292703.0431668","2099"
"38085","tl_2014_38085_roads.zip","2284942.51957024","3924"
"38087","tl_2014_38087_roads.zip","2452436.6836391","3360"
"38089","tl_2014_38089_roads.zip","5195778.27263253","8574"
"38091","tl_2014_38091_roads.zip","1827468.13172051","2174"
"38093","tl_2014_38093_roads.zip","6990248.51562214","9702"
"38095","tl_2014_38095_roads.zip","2541308.01568386","1965"
"38097","tl_2014_38097_roads.zip","3058821.72659746","4170"
"38099","tl_2014_38099_roads.zip","4765420.99976208","5450"
"38101","tl_2014_38101_roads.zip","7748912.03279442","13673"
"38103","tl_2014_38103_roads.zip","3657435.64982218","3008"
"38105","tl_2014_38105_roads.zip","8388159.79387327","12874"
"39001","tl_2014_39001_roads.zip","3053116.45332255","5726"
"39003","tl_2014_39003_roads.zip","3034718.22002986","14503"
"39005","tl_2014_39005_roads.zip","2510105.07937315","11152"
"39007","tl_2014_39007_roads.zip","3847902.98735151","7551"
